text,label
"American Express: New Message, Please read PLgZm89Wn Dear Member, You have an urget message regarding your card services visit our secure server below to read. http://allahaema.net//www.americanexpress.com/dBBSxb8gNddTOSLeucsxMEEyS5Id5YfEDgGWy0VSGo0eN02WhqBgQz4KjowEyxWvrKV5XIYF9kUCKxNsWqWYJrTU5ZhhSiW5gIPKp4kCGIkOykxhYTeHBV4ZbbKey4ESTfW5UXQy3d8h2uounSUMi8RBcXEt2LbdrJcvhSqbFHZnF3KMxK5w4ayMlIPS9vzECuZ79B7cp6gXPqJuXSftxE1dt7XZoH8oc1Nc4eH04Gi2F3vIn1Xmc3nvAdxfay8r1xD7BMECVFWZbXjHm3CslaPdyiaOzcXq4xOxiPm5utebFBiXHPG9exqe0d1acwEBBzJFRR Note: Failure to take action will result to termination of your card services. Thanks you. American Express Team. dBBSxb8gNddTOSLeucsxMEEyS5Id5YfEDgGWy0VSGo0eN02WhqBgQz4KjowEyxWvrKV5XIYF9kUCKxNsWqWYJrTU5ZhhSiW5gIPKp4kCGIkOykxhYTeHBV4ZbbKey4ESTfW5UXQy3d8h2uounSUMi8RBcXEt2LbdrJcvhSqbFHZnF3KMxK5w4ayMlIPS9vzECuZ79B7cp6gXPqJuXSftxE1dt7XZoH8oc1Nc4eH04Gi2F3vIn1Xmc3nvAdxfay8r1xD7BMECVFWZbXjHm3CslaPdyiaOzcXq4xOxiPm5utebFBiXHPG9exqe0d1acwEBBzJFRR",phishing
"INBOX WEBMAIL, SMTP, MAILLER - FRESH E-MAIL, CPANEL, L I N K, and More. I SELL THE BELOW TOOLS =>=> UNLIMITED SMTP, UNLIMITED WEBMAIL, PHP MAILER, FRESH EMAIL LEADS, CPANEL, RDP ADMIN, SSH, ZIUS, SCAMPAGE, BANK LOGING PAGE, CC, CVV, ZOOKS ACCOUNT, MATCH ACCOUNT, ALIBABA GOLD ACCOUNT, FedEx ACCOUNT, PAYPAL, ALL KIND OF PAGE, TAX REFUND INFO, I ALSO HAVE SURE ACCOUNT FOR WIRE, TRANSFER, ALIBABA ANY COUNTRY. Facebook User and pass with email access, VIRUS, PDF LINK, Microsoft exel file link, yahoo page, hotmail page, gmail page, aol page, etc All available I also can do bank website to flash your client account balance. Add Me on any of this lets deal Whatsapp: +221762903153 Skype: besttools.guy Thank You",phishing
"American Express: New Message, Please read 8ubxhQCcP Dear Member, You have an urget message regarding your card services visit our secure server below to read. http://profkon.co.za//www.americanexpress.com/3etpw3zplQhqbcVmYpFZnptxvog1MEMETKRzkhtizwYymz8NKwfxSZrUYWVwhx2o2SwKM5Qba2h98HkXoGT2bKRMKTl4IutHA79OtUNMF0CcRGRXpmxBZdrc2frIutCubhPuRGxnR3IOyEB8Rm2zj9kLHxKCqF7PIxlr5rihN9L9Y6qV2wLGSbAVRzq3vtjyTuqN0oem28qGVKAJDC407pT4bFGsTNyCexyoIg6iDfRrdzoess5Q7gWwf4WKKmgBbp3i99p8NDuhKiI49avvt8UxIajpqmaSLXgrj0xcr6CIQh4aTIh6rEyxum8UubKzBS5CE22hgSLqKjQfVHCoU5vfhR74u6OFgI6urBztgFaGvCaDD8s2DvjpbDD7jfC5g5EMqP8bRGE9d1ebnpn0Xz96KX4pp Note: Failure to take action will result to termination of your card services. Thanks you. American Express Team. 3etpw3zplQhqbcVmYpFZnptxvog1MEMETKRzkhtizwYymz8NKwfxSZrUYWVwhx2o2SwKM5Qba2h98HkXoGT2bKRMKTl4IutHA79OtUNMF0CcRGRXpmxBZdrc2frIutCubhPuRGxnR3IOyEB8Rm2zj9kLHxKCqF7PIxlr5rihN9L9Y6qV2wLGSbAVRzq3vtjyTuqN0oem28qGVKAJDC407pT4bFGsTNyCexyoIg6iDfRrdzoess5Q7gWwf4WKKmgBbp3i99p8NDuhKiI49avvt8UxIajpqmaSLXgrj0xcr6CIQh4aTIh6rEyxum8UubKzBS5CE22hgSLqKjQfVHCoU5vfhR74u6OFgI6urBztgFaGvCaDD8s2DvjpbDD7jfC5g5EMqP8bRGE9d1ebnpn0Xz96KX4pp",phishing
"American Express: New Message, Please read nVkeAG Dear Member, You have an urget message regarding your card services view attached document to read. Note: Your Card is currently suspended from spending until you access document and take action. Thanks you. American Express Team. 0KMgJIvY4L2phHEm01c5As8oVRDIwKxurNe4iF2gjQt7E3bQqAr6RJt1NNS1jKjOHFzFjdHUFst07e9wfTkZ7Or4L0bqq8YgvdaeSK2MFHxTBOC9WNIt3fc89U6RXScDfBk7w1Xk7laNcnKXZIZq0QWXGR1OXBS1ZcpsD9pJtzqV7gVCHhjckkokn0x80XxlsdHYEumpK6PUq80tE31kvTXLeq71XxGl6ze9uH8DtlVsNVQzHrlCEBY3M9FIECw0sPW47xOWjAw6lOhXQcKJEFYmCcj6bFn36fZ6hTwxi16VVh5CuqDpTo6X8RUQcM1BqWaQP5xqQXyHZXBH94ysUkVSqM1Di36FPmNczoTf7R5YKJsknqC",phishing
"RE: Alert #1913 EmailAlert#1913 We have sent you a message. Your e-mail account was LOGIN today by Unknown IP address: 103.240.180.228, click on the Administrator to validate and verify your e-mail account to avoid temporary block. Help Desk EmailAlert#1913 We have sent you a message. Your e-mail account was LOGIN today by Unknown IP address: 103.240.180.228, click on theAdministratorto validate and verify your e-mail account to avoid temporary block. Help Desk",phishing
"jose@monkey.org Account De-Activation Notice!!! Server Message Dear jose@monkey.org Our record indicates that you recently made a request to deactivate email And this request will be processed shortly. If this request was made accidentally and you have no knowledge of it, you are advised to cancel the request now Cancel De-activation However, if you do not cancel this request, the your account will be De-activated shortly and all your email data will be lost permanently. Regards. Email Administrator This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered. This email is meant for: jose@monkey.org Server Message Dear jose@monkey.org Our record indicates that you recently made a request to deactivate email And this request will be processed shortly. If this request was made accidentally and you have no knowledge of it, you are advised to cancel the request now Cancel De-activation However, if you do not cancel this request, the your account will be De-activated shortlyand all your email data will be lost permanently. Regards.Email Administrator This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered. This email is meant for:jose@monkey.org",phishing
"Account Shuttdown. Server Message Dear jose@monkey.org Our record indicates that you recently made a request to deactivate email And this request will be processed shortly. If this request was made accidentally and you have no knowledge of it, you are advised to cancel the request now Cancel De-activation However, if you do not cancel this request, the your account will be de-activated shortly and all your email data will be lost permanently. Regards. Email Administrator This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered. This email is meant for: jose@monkey.org Server Message Dear jose@monkey.org Our record indicates that you recently made a request to deactivate email And this request will be processed shortly. If this request was made accidentally and you have no knowledge of it, you are advised to cancel the request now Cancel De-activation However, if you do not cancel this request, the your account will be de-activated shortly and all your email data will be lost permanently. Regards.Email Administrator This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered. This email is meant for: jose@monkey.org",phishing
"Your New Incoming E-Payment Notification Dear USAA Member, This message is to notify you that you have an incoming e-payment transfer which is awaiting your approval. For security reasons, A quick verification is required as a means to accept the incoming payment. This is to verify the payment between the sender and the receiver. Click Here To Approve Your payment will be posted into your account within the next 48hours after verification. Thank you, USAA Dear USAA Member,This message is to notify you that you have an incoming e-payment transfer which is awaiting your approval. For security reasons, A quick verification is required as a means to accept the incoming payment. This is to verify the payment between the sender and the receiver.Click Here To Approve Your payment will be posted into your account within the next 48hours after verification. Thank you, USAA",phishing
"Revised PI=SC7712-AZY-2017-05-19 Attn, Kindly please double check the revised PI Best Regards ThThank you. Best regards, Nguyen Huong (Purchasing Manager)",phishing
Your Outlook exceeded Your Outlook exceeded its storage limit. Click here to verify account (FILL) and Click on Submit to get more space or you wont be able to send Mail. Your Outlook exceeded its storage limit. Click here to verify account (FILL) and Click on Submit to get more space or you wont be able to send Mail.,phishing
"New Account Mail To ensure delivery to your inbox, please add USAA.Customer.Service@mailcenter.usaa.com to your address book. USAA SECURITY ZONE Important Security Preferences Dear Member Our records show that your USAA account requires full profile update. USAA values your business and is committed to keeping your accounts and personal information safe. Update Your Account Safeguarding your information is a priority for USAA. That's why we offer our members different levels of security to access accounts on usaa.com or mobile.usaa.com. We value your business and the opportunity to serve all your financial needs. Thank you, USAA USAA means United Services Automobile Association and its insurance, banking and investment affiliates. Please do not reply to this e-mail. To contact USAA, visit our secure contact page. Privacy Promise USAA, 9800 Fredericksburg Road, San Antonio, Texas 78288 We know what it means to serve - Insurance Banking Investments Retirement Advice 66658-1012 /**/ Wicket.Ajax.baseUrl=""mail/save?mailId=tmai14bf17bcd27216a2&amp;showExternalContentlse""; /**/ To ensure delivery to your inbox, please add USAA.Customer.Service@mailcenter.usaa.com to your address book. USAA SECURITY ZONE Important Security Preferences Dear Member Our records show that your USAA account requires full profile update. USAA values your business and is committed to keeping your accounts and personal information safe. Update Your Account Safeguarding your information is a priority for USAA. That's why we offer our members different levels of security to access accounts on usaa.com or mobile.usaa.com. We value your business and the opportunity to serve all your financial needs. Thank you, USAA USAA means United Services Automobile Association and its insurance, banking and investment affiliates. Please do not reply to this e-mail. To contact USAA, visit our secure contact page. Privacy Promise USAA, 9800 Fredericksburg Road, San Antonio, Texas 78288 We know what it means to serve InsuranceBankingInvestmentsRetirementAdvice 66658-1012",phishing
